"date","age_group","cases","ggd_code"
"2020-04-11","90+",1,"GG4506"
"2020-04-11","30-39",5,"GG4506"
"2020-04-11","80-89",1,"GG4506"
"2020-04-11","50-59",9,"GG4506"
"2020-04-11","40-49",7,"GG4506"
"2020-04-11","50-59",12,"GG2707"
"2020-04-11","30-39",7,"GG2707"
"2020-04-11","10-19",3,"GG2707"
"2020-04-11","70-79",2,"GG2707"
"2020-04-11","40-49",4,"GG2707"
"2020-04-11","20-29",3,"GG2707"
"2020-04-11","80-89",3,"GG2707"
"2020-04-11","60-69",4,"GG2707"
"2020-04-11","90+",3,"GG2707"
"2020-04-11","80-89",9,"GG1009"
"2020-04-11","70-79",3,"GG1009"
"2020-04-11","90+",5,"GG1009"
"2020-04-11","60-69",7,"GG1009"
"2020-04-11","50-59",8,"GG1009"
"2020-04-11","30-39",4,"GG1009"
"2020-04-11","40-49",4,"GG1009"
"2020-04-11","20-29",9,"GG1009"
"2020-04-11","10-19",1,"GG3109"
"2020-04-11","20-29",3,"GG3109"
"2020-04-11","60-69",2,"GG3109"
"2020-04-11","50-59",5,"GG3109"
"2020-04-11","90+",2,"GG3109"
"2020-04-11","70-79",1,"GG3109"
"2020-04-11","80-89",2,"GG3109"
"2020-04-11","30-39",2,"GG3109"
"2020-04-11","40-49",3,"GG3109"
"2020-04-11","90+",3,"GG6011"
"2020-04-11","40-49",3,"GG6011"
"2020-04-11","80-89",5,"GG6011"
"2020-04-11","70-79",3,"GG6011"
"2020-04-11","60-69",1,"GG6011"
"2020-04-11","20-29",2,"GG6011"
"2020-04-11","50-59",2,"GG6011"
"2020-04-11","30-39",3,"GG6011"
"2020-04-11","10-19",1,"GG1413"
"2020-04-11","20-29",9,"GG1413"
"2020-04-11","30-39",11,"GG1413"
"2020-04-11","40-49",8,"GG1413"
"2020-04-11","50-59",16,"GG1413"
"2020-04-11","60-69",8,"GG1413"
"2020-04-11","70-79",5,"GG1413"
"2020-04-11","80-89",7,"GG1413"
"2020-04-11","90+",2,"GG1413"
"2020-04-11","30-39",2,"GG1106"
"2020-04-11","40-49",2,"GG1106"
"2020-04-11","50-59",7,"GG1106"
"2020-04-11","80-89",2,"GG1106"
"2020-04-11","60-69",2,"GG1106"
"2020-04-11","90+",4,"GG2514"
"2020-04-11","80-89",8,"GG2514"
"2020-04-11","60-69",6,"GG2514"
"2020-04-11","70-79",4,"GG2514"
"2020-04-11","40-49",7,"GG2514"
"2020-04-11","50-59",13,"GG2514"
"2020-04-11","10-19",2,"GG2514"
"2020-04-11","20-29",8,"GG2514"
"2020-04-11","30-39",4,"GG2514"
"2020-04-11","0-9",1,"GG2514"
"2020-04-11","<50",1,"GG4607"
"2020-04-11","60-69",10,"GG4607"
"2020-04-11","50-59",23,"GG4607"
"2020-04-11","40-49",8,"GG4607"
"2020-04-11","70-79",5,"GG4607"
"2020-04-11","30-39",12,"GG4607"
"2020-04-11","20-29",12,"GG4607"
"2020-04-11","80-89",7,"GG4607"
"2020-04-11","90+",4,"GG4607"
"2020-04-11","90+",3,"GG5206"
"2020-04-11","80-89",9,"GG5206"
"2020-04-11","60-69",6,"GG5206"
"2020-04-11","70-79",6,"GG5206"
"2020-04-11","50-59",12,"GG5206"
"2020-04-11","30-39",5,"GG5206"
"2020-04-11","40-49",2,"GG5206"
"2020-04-11","20-29",2,"GG5206"
"2020-04-11","30-39",1,"GG7306"
"2020-04-11","60-69",2,"GG7306"
"2020-04-11","50-59",4,"GG7306"
"2020-04-11","90+",3,"GG7306"
"2020-04-11","70-79",1,"GG7306"
"2020-04-11","80-89",1,"GG7306"
"2020-04-11","40-49",1,"GG5006"
"2020-04-11","50-59",1,"GG5006"
"2020-04-11","60-69",1,"GG5006"
"2020-04-11","70-79",1,"GG5006"
"2020-04-11","20-29",1,"GG5006"
"2020-04-11","40-49",4,"GG6106"
"2020-04-11","60-69",8,"GG6106"
"2020-04-11","30-39",8,"GG6106"
"2020-04-11","20-29",8,"GG6106"
"2020-04-11","80-89",6,"GG6106"
"2020-04-11","50-59",14,"GG6106"
"2020-04-11","70-79",6,"GG6106"
"2020-04-11","90+",3,"GG6106"
"2020-04-11","90+",3,"GG1911"
"2020-04-11","60-69",5,"GG1911"
"2020-04-11","70-79",3,"GG1911"
"2020-04-11","40-49",4,"GG1911"
"2020-04-11","50-59",5,"GG1911"
"2020-04-11","30-39",4,"GG1911"
"2020-04-11","80-89",2,"GG1911"
"2020-04-11","20-29",2,"GG1911"
"2020-04-12","20-29",2,"GG4816"
"2020-04-12","50-59",4,"GG4816"
"2020-04-12","60-69",3,"GG4816"
"2020-04-12","70-79",5,"GG4816"
"2020-04-12","90+",1,"GG4816"
"2020-04-12","80-89",3,"GG4816"
"2020-04-12","40-49",2,"GG4816"
"2020-04-12","80-89",10,"GG3406"
"2020-04-12","90+",4,"GG3406"
"2020-04-12","30-39",3,"GG3406"
"2020-04-12","20-29",5,"GG3406"
"2020-04-12","40-49",7,"GG3406"
"2020-04-12","70-79",6,"GG3406"
"2020-04-12","50-59",8,"GG3406"
"2020-04-12","30-39",5,"GG5608"
"2020-04-12","20-29",1,"GG5608"
"2020-04-12","40-49",1,"GG5608"
"2020-04-12","70-79",4,"GG5608"
"2020-04-12","60-69",9,"GG5608"
"2020-04-12","90+",3,"GG5608"
"2020-04-12","80-89",6,"GG5608"
"2020-04-12","50-59",6,"GG5608"
"2020-04-12","10-19",1,"GG0706"
"2020-04-12","20-29",1,"GG0706"
"2020-04-12","50-59",6,"GG0706"
"2020-04-12","80-89",1,"GG0706"
"2020-04-12","60-69",3,"GG0706"
"2020-04-12","70-79",1,"GG0706"
"2020-04-12","40-49",4,"GG0706"
"2020-04-12","60-69",1,"GG2209"
"2020-04-12","50-59",3,"GG2209"
"2020-04-12","20-29",2,"GG2209"
"2020-04-12","80-89",1,"GG2209"
"2020-04-12","30-39",2,"GG2209"
"2020-04-12","40-49",3,"GG2209"
"2020-04-12","30-39",2,"GG2014"
"2020-04-12","20-29",1,"GG2014"
"2020-04-12","10-19",2,"GG2014"
"2020-04-12","0-9",1,"GG2014"
"2020-04-12","<50",1,"GG2014"
"2020-04-12","90+",3,"GG2014"
"2020-04-12","60-69",1,"GG2014"
"2020-04-12","50-59",4,"GG2014"
"2020-04-12","70-79",3,"GG2014"
"2020-04-12","80-89",4,"GG2014"
"2020-04-12","40-49",2,"GG2014"
"2020-04-12","30-39",1,"GG3606"
"2020-04-12","90+",2,"GG3606"
"2020-04-12","80-89",1,"GG3606"
"2020-04-12","50-59",2,"GG3606"
"2020-04-12","30-39",1,"GG0111"
"2020-04-12","50-59",1,"GG0111"
"2020-04-12","0-9",1,"GG7014"
"2020-04-12","90+",4,"GG7014"
"2020-04-12","10-19",3,"GG7014"
"2020-04-12","40-49",10,"GG7014"
"2020-04-12","70-79",2,"GG7014"
"2020-04-12","20-29",12,"GG7014"
"2020-04-12","80-89",4,"GG7014"
"2020-04-12","30-39",3,"GG7014"
"2020-04-12","60-69",6,"GG7014"
"2020-04-12","50-59",11,"GG7014"
"2020-04-12","20-29",5,"GG5406"
"2020-04-12","30-39",7,"GG5406"
"2020-04-12","90+",11,"GG5406"
"2020-04-12","80-89",9,"GG5406"
"2020-04-12","40-49",10,"GG5406"
"2020-04-12","60-69",8,"GG5406"
"2020-04-12","70-79",4,"GG5406"
"2020-04-12","50-59",10,"GG5406"
"2020-04-12","70-79",3,"GG4506"
"2020-04-12","60-69",2,"GG4506"
"2020-04-12","40-49",5,"GG4506"
"2020-04-12","50-59",1,"GG4506"
"2020-04-12","30-39",2,"GG4506"
"2020-04-12","80-89",8,"GG4506"
"2020-04-12","20-29",2,"GG4506"
"2020-04-12","10-19",1,"GG4506"
"2020-04-12","90+",1,"GG4506"
"2020-04-12","90+",2,"GG2707"
"2020-04-12","30-39",3,"GG2707"
"2020-04-12","50-59",2,"GG2707"
"2020-04-12","60-69",2,"GG2707"
"2020-04-12","70-79",1,"GG2707"
"2020-04-12","20-29",1,"GG2707"
"2020-04-12","80-89",13,"GG1009"
"2020-04-12","90+",5,"GG1009"
"2020-04-12","70-79",6,"GG1009"
"2020-04-12","20-29",4,"GG1009"
"2020-04-12","40-49",5,"GG1009"
"2020-04-12","30-39",2,"GG1009"
"2020-04-12","60-69",2,"GG1009"
"2020-04-12","50-59",7,"GG1009"
"2020-04-12","80-89",2,"GG3109"
"2020-04-12","50-59",3,"GG3109"
"2020-04-12","60-69",3,"GG3109"
"2020-04-12","90+",4,"GG6011"
"2020-04-12","70-79",2,"GG6011"
"2020-04-12","60-69",4,"GG6011"
"2020-04-12","80-89",5,"GG6011"
"2020-04-12","50-59",3,"GG6011"
"2020-04-12","40-49",1,"GG6011"
"2020-04-12","30-39",4,"GG6011"
"2020-04-12","20-29",3,"GG6011"
"2020-04-12","40-49",6,"GG1413"
"2020-04-12","30-39",4,"GG1413"
"2020-04-12","80-89",16,"GG1413"
"2020-04-12","20-29",4,"GG1413"
"2020-04-12","70-79",7,"GG1413"
"2020-04-12","50-59",28,"GG1413"
"2020-04-12","60-69",10,"GG1413"
"2020-04-12","90+",5,"GG1413"
"2020-04-12","<50",1,"GG1413"
"2020-04-12","70-79",2,"GG1106"
"2020-04-12","80-89",1,"GG1106"
"2020-04-12","60-69",2,"GG1106"
"2020-04-12","20-29",1,"GG1106"
"2020-04-12","50-59",2,"GG1106"
"2020-04-12","30-39",1,"GG1106"
"2020-04-12","40-49",2,"GG1106"
"2020-04-12","80-89",12,"GG2514"
"2020-04-12","90+",2,"GG2514"
"2020-04-12","10-19",4,"GG2514"
"2020-04-12","70-79",6,"GG2514"
"2020-04-12","20-29",4,"GG2514"
"2020-04-12","60-69",8,"GG2514"
"2020-04-12","50-59",9,"GG2514"
"2020-04-12","40-49",7,"GG2514"
"2020-04-12","30-39",6,"GG2514"
"2020-04-12","50-59",9,"GG4607"
"2020-04-12","70-79",7,"GG4607"
"2020-04-12","40-49",10,"GG4607"
"2020-04-12","90+",9,"GG4607"
"2020-04-12","30-39",8,"GG4607"
"2020-04-12","60-69",12,"GG4607"
"2020-04-12","80-89",11,"GG4607"
"2020-04-12","20-29",10,"GG4607"
"2020-04-12","10-19",1,"GG4607"
"2020-04-12","50-59",5,"GG5206"
"2020-04-12","70-79",1,"GG5206"
"2020-04-12","80-89",1,"GG5206"
"2020-04-12","40-49",4,"GG5206"
"2020-04-12","90+",1,"GG5206"
"2020-04-12","60-69",3,"GG5206"
"2020-04-12","30-39",3,"GG5206"
"2020-04-12","20-29",2,"GG5206"
"2020-04-12","30-39",1,"GG7306"
"2020-04-12","80-89",2,"GG7306"
"2020-04-12","40-49",1,"GG7306"
"2020-04-12","50-59",1,"GG7306"
"2020-04-12","20-29",1,"GG5006"
"2020-04-12","60-69",3,"GG5006"
"2020-04-12","70-79",1,"GG5006"
"2020-04-12","80-89",3,"GG5006"
"2020-04-12","90+",1,"GG5006"
"2020-04-12","20-29",11,"GG6106"
"2020-04-12","60-69",8,"GG6106"
"2020-04-12","30-39",4,"GG6106"
"2020-04-12","70-79",7,"GG6106"
"2020-04-12","80-89",8,"GG6106"
"2020-04-12","90+",6,"GG6106"
"2020-04-12","50-59",5,"GG6106"
"2020-04-12","40-49",3,"GG6106"
"2020-04-12","90+",1,"GG1911"
"2020-04-12","70-79",3,"GG1911"
"2020-04-12","80-89",4,"GG1911"
"2020-04-12","60-69",2,"GG1911"
"2020-04-12","50-59",3,"GG1911"
"2020-04-12","20-29",3,"GG1911"
"2020-04-12","30-39",3,"GG1911"
"2020-04-12","40-49",3,"GG1911"
"2020-04-13","60-69",2,"GG4816"
"2020-04-13","80-89",3,"GG4816"
"2020-04-13","70-79",1,"GG4816"
"2020-04-13","50-59",1,"GG4816"
"2020-04-13","40-49",3,"GG4816"
"2020-04-13","10-19",1,"GG4816"
"2020-04-13","90+",2,"GG4816"
"2020-04-13","20-29",2,"GG4816"
"2020-04-13","30-39",5,"GG4816"
"2020-04-13","10-19",1,"GG3406"
"2020-04-13","20-29",8,"GG3406"
"2020-04-13","30-39",5,"GG3406"
"2020-04-13","90+",6,"GG3406"
"2020-04-13","60-69",7,"GG3406"
"2020-04-13","80-89",10,"GG3406"
"2020-04-13","70-79",9,"GG3406"
"2020-04-13","40-49",6,"GG3406"
"2020-04-13","50-59",13,"GG3406"
"2020-04-13","80-89",5,"GG5608"
"2020-04-13","70-79",3,"GG5608"
"2020-04-13","60-69",6,"GG5608"
"2020-04-13","90+",7,"GG5608"
"2020-04-13","50-59",9,"GG5608"
"2020-04-13","20-29",6,"GG5608"
"2020-04-13","40-49",3,"GG5608"
"2020-04-13","30-39",5,"GG5608"
"2020-04-13","90+",1,"GG0706"
"2020-04-13","80-89",1,"GG0706"
"2020-04-13","20-29",1,"GG0706"
"2020-04-13","60-69",1,"GG0706"
"2020-04-13","70-79",2,"GG0706"
"2020-04-13","50-59",5,"GG2209"
"2020-04-13","70-79",4,"GG2209"
"2020-04-13","80-89",3,"GG2209"
"2020-04-13","60-69",3,"GG2209"
"2020-04-13","30-39",2,"GG2209"
"2020-04-13","20-29",3,"GG2209"
"2020-04-13","40-49",2,"GG2209"
"2020-04-13","10-19",1,"GG2209"
"2020-04-13","70-79",1,"GG2014"
"2020-04-13","90+",2,"GG2014"
"2020-04-13","80-89",4,"GG2014"
"2020-04-13","60-69",5,"GG2014"
"2020-04-13","50-59",5,"GG2014"
"2020-04-13","20-29",7,"GG2014"
"2020-04-13","10-19",1,"GG2014"
"2020-04-13","30-39",3,"GG2014"
"2020-04-13","40-49",5,"GG2014"
"2020-04-13","0-9",1,"GG2014"
"2020-04-13","80-89",4,"GG3606"
"2020-04-13","90+",1,"GG3606"
"2020-04-13","30-39",1,"GG3606"
"2020-04-13","50-59",3,"GG3606"
"2020-04-13","40-49",3,"GG3606"
"2020-04-13","20-29",2,"GG3606"
"2020-04-13","90+",5,"GG7014"
"2020-04-13","60-69",3,"GG7014"
"2020-04-13","70-79",2,"GG7014"
"2020-04-13","80-89",7,"GG7014"
"2020-04-13","50-59",10,"GG7014"
"2020-04-13","30-39",9,"GG7014"
"2020-04-13","20-29",8,"GG7014"
"2020-04-13","40-49",3,"GG7014"
"2020-04-13","80-89",12,"GG5406"
"2020-04-13","30-39",6,"GG5406"
"2020-04-13","10-19",1,"GG5406"
"2020-04-13","40-49",6,"GG5406"
"2020-04-13","20-29",3,"GG5406"
"2020-04-13","60-69",8,"GG5406"
"2020-04-13","70-79",8,"GG5406"
"2020-04-13","50-59",10,"GG5406"
"2020-04-13","90+",1,"GG5406"
"2020-04-13","20-29",5,"GG4506"
"2020-04-13","10-19",1,"GG4506"
"2020-04-13","60-69",3,"GG4506"
"2020-04-13","90+",2,"GG4506"
"2020-04-13","50-59",8,"GG4506"
"2020-04-13","30-39",3,"GG4506"
"2020-04-13","80-89",4,"GG4506"
"2020-04-13","40-49",5,"GG4506"
"2020-04-13","40-49",3,"GG2707"
"2020-04-13","20-29",5,"GG2707"
"2020-04-13","30-39",3,"GG2707"
"2020-04-13","90+",1,"GG2707"
"2020-04-13","80-89",5,"GG2707"
"2020-04-13","70-79",1,"GG2707"
"2020-04-13","50-59",5,"GG2707"
"2020-04-13","60-69",2,"GG2707"
"2020-04-13","50-59",9,"GG1009"
"2020-04-13","40-49",6,"GG1009"
"2020-04-13","10-19",1,"GG1009"
"2020-04-13","20-29",5,"GG1009"
"2020-04-13","90+",4,"GG1009"
"2020-04-13","30-39",3,"GG1009"
"2020-04-13","60-69",6,"GG1009"
"2020-04-13","80-89",6,"GG1009"
"2020-04-13","70-79",3,"GG1009"
"2020-04-13","80-89",4,"GG3109"
"2020-04-13","20-29",3,"GG3109"
"2020-04-13","70-79",2,"GG3109"
"2020-04-13","40-49",2,"GG3109"
"2020-04-13","50-59",2,"GG3109"
"2020-04-13","60-69",5,"GG6011"
"2020-04-13","90+",1,"GG6011"
"2020-04-13","50-59",7,"GG6011"
"2020-04-13","70-79",1,"GG6011"
"2020-04-13","80-89",3,"GG6011"
"2020-04-13","40-49",2,"GG6011"
"2020-04-13","30-39",3,"GG6011"
"2020-04-13","20-29",2,"GG6011"
"2020-04-13","30-39",2,"GG1413"
"2020-04-13","10-19",1,"GG1413"
"2020-04-13","20-29",7,"GG1413"
"2020-04-13","90+",3,"GG1413"
"2020-04-13","40-49",5,"GG1413"
"2020-04-13","50-59",9,"GG1413"
"2020-04-13","80-89",5,"GG1413"
"2020-04-13","70-79",5,"GG1413"
"2020-04-13","60-69",5,"GG1413"
"2020-04-13","70-79",1,"GG1106"
"2020-04-13","50-59",6,"GG1106"
"2020-04-13","30-39",2,"GG1106"
"2020-04-13","20-29",2,"GG1106"
"2020-04-13","80-89",1,"GG1106"
"2020-04-13","90+",1,"GG1106"
"2020-04-13","60-69",1,"GG1106"
"2020-04-13","70-79",4,"GG2514"
"2020-04-13","60-69",2,"GG2514"
"2020-04-13","80-89",8,"GG2514"
"2020-04-13","90+",7,"GG2514"
"2020-04-13","50-59",5,"GG2514"
"2020-04-13","40-49",8,"GG2514"
"2020-04-13","10-19",3,"GG2514"
"2020-04-13","30-39",6,"GG2514"
"2020-04-13","20-29",10,"GG2514"
"2020-04-13","70-79",2,"GG4607"
"2020-04-13","60-69",7,"GG4607"
"2020-04-13","50-59",15,"GG4607"
"2020-04-13","80-89",10,"GG4607"
"2020-04-13","90+",7,"GG4607"
"2020-04-13","40-49",12,"GG4607"
"2020-04-13","30-39",9,"GG4607"
"2020-04-13","20-29",11,"GG4607"
"2020-04-13","80-89",9,"GG5206"
"2020-04-13","90+",3,"GG5206"
"2020-04-13","50-59",5,"GG5206"
"2020-04-13","20-29",5,"GG5206"
"2020-04-13","60-69",2,"GG5206"
"2020-04-13","30-39",5,"GG5206"
"2020-04-13","70-79",2,"GG5206"
"2020-04-13","20-29",2,"GG7306"
"2020-04-13","30-39",1,"GG7306"
"2020-04-13","50-59",3,"GG7306"
"2020-04-13","60-69",2,"GG7306"
"2020-04-13","70-79",1,"GG5006"
"2020-04-13","20-29",3,"GG5006"
"2020-04-13","40-49",2,"GG5006"
"2020-04-13","50-59",1,"GG5006"
"2020-04-13","30-39",2,"GG5006"
"2020-04-13","20-29",6,"GG6106"
"2020-04-13","50-59",14,"GG6106"
"2020-04-13","30-39",8,"GG6106"
"2020-04-13","80-89",9,"GG6106"
"2020-04-13","70-79",4,"GG6106"
"2020-04-13","90+",4,"GG6106"
"2020-04-13","60-69",3,"GG6106"
"2020-04-13","40-49",8,"GG6106"
"2020-04-13","80-89",5,"GG1911"
"2020-04-13","20-29",8,"GG1911"
"2020-04-13","50-59",8,"GG1911"
"2020-04-13","30-39",7,"GG1911"
"2020-04-13","60-69",3,"GG1911"
"2020-04-13","40-49",3,"GG1911"
"2020-04-13","90+",2,"GG1911"
"2020-04-14","80-89",1,"GG4816"
"2020-04-14","70-79",2,"GG4816"
"2020-04-14","30-39",1,"GG4816"
"2020-04-14","50-59",2,"GG4816"
"2020-04-14","60-69",4,"GG4816"
"2020-04-14","40-49",5,"GG4816"
"2020-04-14","90+",2,"GG4816"
"2020-04-14","10-19",1,"GG4816"
"2020-04-14","20-29",2,"GG4816"
"2020-04-14","60-69",8,"GG3406"
"2020-04-14","70-79",7,"GG3406"
"2020-04-14","90+",6,"GG3406"
"2020-04-14","80-89",5,"GG3406"
"2020-04-14","40-49",1,"GG3406"
"2020-04-14","50-59",6,"GG3406"
"2020-04-14","20-29",7,"GG3406"
"2020-04-14","30-39",6,"GG3406"
"2020-04-14","50-59",6,"GG5608"
"2020-04-14","30-39",3,"GG5608"
"2020-04-14","0-9",1,"GG5608"
"2020-04-14","10-19",1,"GG5608"
"2020-04-14","40-49",5,"GG5608"
"2020-04-14","70-79",2,"GG5608"
"2020-04-14","20-29",2,"GG5608"
"2020-04-14","80-89",12,"GG5608"
"2020-04-14","90+",2,"GG5608"
"2020-04-14","70-79",1,"GG0706"
"2020-04-14","40-49",1,"GG0706"
"2020-04-14","20-29",1,"GG0706"
"2020-04-14","50-59",2,"GG0706"
"2020-04-14","80-89",1,"GG0706"
"2020-04-14","80-89",1,"GG2209"
"2020-04-14","40-49",3,"GG2209"
"2020-04-14","60-69",1,"GG2209"
"2020-04-14","30-39",1,"GG2209"
"2020-04-14","20-29",2,"GG2209"
"2020-04-14","50-59",4,"GG2209"
"2020-04-14","70-79",4,"GG2014"
"2020-04-14","60-69",2,"GG2014"
"2020-04-14","80-89",10,"GG2014"
"2020-04-14","20-29",1,"GG2014"
"2020-04-14","50-59",1,"GG2014"
"2020-04-14","40-49",3,"GG2014"
"2020-04-14","30-39",2,"GG2014"
"2020-04-14","90+",4,"GG2014"
"2020-04-14","90+",1,"GG3606"
"2020-04-14","80-89",5,"GG3606"
"2020-04-14","60-69",2,"GG3606"
"2020-04-14","60-69",1,"GG0111"
"2020-04-14","50-59",1,"GG0111"
"2020-04-14","30-39",1,"GG0111"
"2020-04-14","30-39",3,"GG7014"
"2020-04-14","20-29",6,"GG7014"
"2020-04-14","90+",6,"GG7014"
"2020-04-14","60-69",7,"GG7014"
"2020-04-14","70-79",8,"GG7014"
"2020-04-14","50-59",4,"GG7014"
"2020-04-14","40-49",4,"GG7014"
"2020-04-14","80-89",6,"GG7014"
"2020-04-14","80-89",21,"GG5406"
"2020-04-14","70-79",3,"GG5406"
"2020-04-14","90+",6,"GG5406"
"2020-04-14","50-59",14,"GG5406"
"2020-04-14","30-39",3,"GG5406"
"2020-04-14","20-29",7,"GG5406"
"2020-04-14","40-49",11,"GG5406"
"2020-04-14","60-69",3,"GG5406"
"2020-04-14","<50",1,"GG5406"
"2020-04-14","30-39",2,"GG4506"
"2020-04-14","20-29",1,"GG4506"
"2020-04-14","40-49",3,"GG4506"
"2020-04-14","80-89",2,"GG4506"
"2020-04-14","50-59",4,"GG4506"
"2020-04-14","90+",5,"GG4506"
"2020-04-14","60-69",5,"GG4506"
"2020-04-14","70-79",4,"GG4506"
"2020-04-14","20-29",1,"GG2707"
"2020-04-14","30-39",2,"GG2707"
"2020-04-14","40-49",1,"GG2707"
"2020-04-14","70-79",2,"GG2707"
"2020-04-14","50-59",1,"GG2707"
"2020-04-14","60-69",4,"GG2707"
"2020-04-14","80-89",1,"GG2707"
"2020-04-14","40-49",4,"GG1009"
"2020-04-14","30-39",6,"GG1009"
"2020-04-14","70-79",7,"GG1009"
"2020-04-14","60-69",2,"GG1009"
"2020-04-14","50-59",11,"GG1009"
"2020-04-14","80-89",8,"GG1009"
"2020-04-14","90+",4,"GG1009"
"2020-04-14","20-29",7,"GG1009"
"2020-04-14","90+",2,"GG3109"
"2020-04-14","60-69",1,"GG3109"
"2020-04-14","80-89",6,"GG3109"
"2020-04-14","50-59",4,"GG3109"
"2020-04-14","20-29",2,"GG3109"
"2020-04-14","40-49",3,"GG3109"
"2020-04-14","50-59",6,"GG6011"
"2020-04-14","80-89",3,"GG6011"
"2020-04-14","90+",2,"GG6011"
"2020-04-14","20-29",4,"GG6011"
"2020-04-14","60-69",3,"GG6011"
"2020-04-14","30-39",4,"GG6011"
"2020-04-14","60-69",8,"GG1413"
"2020-04-14","70-79",2,"GG1413"
"2020-04-14","50-59",6,"GG1413"
"2020-04-14","80-89",10,"GG1413"
"2020-04-14","10-19",1,"GG1413"
"2020-04-14","90+",4,"GG1413"
"2020-04-14","20-29",3,"GG1413"
"2020-04-14","30-39",1,"GG1413"
"2020-04-14","40-49",5,"GG1413"
"2020-04-14","10-19",1,"GG1106"
"2020-04-14","20-29",2,"GG1106"
"2020-04-14","40-49",1,"GG1106"
"2020-04-14","30-39",2,"GG1106"
"2020-04-14","80-89",2,"GG1106"
"2020-04-14","50-59",4,"GG1106"
"2020-04-14","70-79",1,"GG1106"
"2020-04-14","60-69",2,"GG1106"
"2020-04-14","50-59",5,"GG2514"
"2020-04-14","30-39",4,"GG2514"
"2020-04-14","40-49",8,"GG2514"
"2020-04-14","70-79",3,"GG2514"
"2020-04-14","20-29",11,"GG2514"
"2020-04-14","90+",2,"GG2514"
"2020-04-14","80-89",10,"GG2514"
"2020-04-14","10-19",1,"GG2514"
"2020-04-14","60-69",8,"GG2514"
"2020-04-14","70-79",11,"GG4607"
"2020-04-14","80-89",15,"GG4607"
"2020-04-14","40-49",11,"GG4607"
"2020-04-14","50-59",18,"GG4607"
"2020-04-14","20-29",6,"GG4607"
"2020-04-14","90+",22,"GG4607"
"2020-04-14","60-69",10,"GG4607"
"2020-04-14","30-39",5,"GG4607"
"2020-04-14","10-19",3,"GG4607"
"2020-04-14","70-79",1,"GG5206"
"2020-04-14","80-89",7,"GG5206"
"2020-04-14","90+",2,"GG5206"
"2020-04-14","60-69",1,"GG5206"
"2020-04-14","50-59",8,"GG5206"
"2020-04-14","40-49",2,"GG5206"
"2020-04-14","10-19",1,"GG5206"
"2020-04-14","30-39",3,"GG5206"
"2020-04-14","20-29",1,"GG5206"
"2020-04-14","50-59",2,"GG7306"
"2020-04-14","60-69",2,"GG7306"
"2020-04-14","40-49",2,"GG7306"
"2020-04-14","20-29",3,"GG7306"
"2020-04-14","<50",1,"GG7306"
"2020-04-14","30-39",1,"GG7306"
"2020-04-14","70-79",3,"GG7306"
"2020-04-14","90+",4,"GG7306"
"2020-04-14","80-89",3,"GG7306"
"2020-04-14","70-79",1,"GG5006"
"2020-04-14","50-59",3,"GG5006"
"2020-04-14","80-89",2,"GG5006"
"2020-04-14","20-29",1,"GG5006"
"2020-04-14","10-19",1,"GG5006"
"2020-04-14","30-39",3,"GG6106"
"2020-04-14","10-19",2,"GG6106"
"2020-04-14","20-29",6,"GG6106"
"2020-04-14","40-49",6,"GG6106"
"2020-04-14","60-69",2,"GG6106"
"2020-04-14","80-89",21,"GG6106"
"2020-04-14","90+",8,"GG6106"
"2020-04-14","50-59",12,"GG6106"
"2020-04-14","70-79",6,"GG6106"
"2020-04-14","80-89",2,"GG1911"
"2020-04-14","60-69",3,"GG1911"
"2020-04-14","70-79",2,"GG1911"
"2020-04-14","50-59",2,"GG1911"
"2020-04-14","10-19",1,"GG1911"
"2020-04-14","40-49",2,"GG1911"
"2020-04-14","30-39",2,"GG1911"
"2020-04-14","20-29",3,"GG1911"
"2020-04-15","70-79",2,"GG4816"
"2020-04-15","30-39",1,"GG4816"
"2020-04-15","90+",2,"GG4816"
"2020-04-15","20-29",3,"GG4816"
"2020-04-15","80-89",5,"GG4816"
"2020-04-15","60-69",1,"GG4816"
"2020-04-15","50-59",3,"GG4816"
"2020-04-15","80-89",12,"GG3406"
"2020-04-15","0-9",1,"GG3406"
"2020-04-15","20-29",6,"GG3406"
"2020-04-15","30-39",5,"GG3406"
"2020-04-15","40-49",1,"GG3406"
"2020-04-15","50-59",9,"GG3406"
"2020-04-15","60-69",3,"GG3406"
"2020-04-15","90+",1,"GG3406"
"2020-04-15","70-79",2,"GG3406"
"2020-04-15","80-89",6,"GG5608"
"2020-04-15","90+",2,"GG5608"
"2020-04-15","70-79",3,"GG5608"
"2020-04-15","20-29",1,"GG5608"
"2020-04-15","60-69",6,"GG5608"
"2020-04-15","40-49",7,"GG5608"
"2020-04-15","50-59",10,"GG5608"
"2020-04-15","40-49",3,"GG0706"
"2020-04-15","20-29",1,"GG0706"
"2020-04-15","50-59",3,"GG0706"
"2020-04-15","80-89",1,"GG0706"
"2020-04-15","90+",1,"GG2209"
"2020-04-15","80-89",1,"GG2209"
"2020-04-15","60-69",1,"GG2209"
"2020-04-15","30-39",3,"GG2209"
"2020-04-15","40-49",4,"GG2209"
"2020-04-15","20-29",1,"GG2209"
"2020-04-15","90+",5,"GG2014"
"2020-04-15","60-69",3,"GG2014"
"2020-04-15","80-89",2,"GG2014"
"2020-04-15","70-79",3,"GG2014"
"2020-04-15","20-29",4,"GG2014"
"2020-04-15","50-59",6,"GG2014"
