"Version","Date_of_report","date","Security_region_code","Security_region_name","values.tested_total","values.infected","values.infected_percentage"
1,2021-03-30 09:00:00,2020-11-18,"VR11","Zaanstreek-Waterland",833,87,10.4441776710684
1,2021-03-30 09:00:00,2020-11-19,"VR11","Zaanstreek-Waterland",740,85,11.4864864864865
1,2021-03-30 09:00:00,2020-11-20,"VR11","Zaanstreek-Waterland",716,83,11.5921787709497
1,2021-03-30 09:00:00,2020-11-21,"VR11","Zaanstreek-Waterland",547,63,11.5173674588665
1,2021-03-30 09:00:00,2020-11-22,"VR11","Zaanstreek-Waterland",485,62,12.7835051546392
1,2021-03-30 09:00:00,2020-11-23,"VR11","Zaanstreek-Waterland",762,68,8.9238845144357
1,2021-03-30 09:00:00,2020-11-24,"VR11","Zaanstreek-Waterland",779,80,10.2695763799743
1,2021-03-30 09:00:00,2020-11-25,"VR11","Zaanstreek-Waterland",693,83,11.976911976912
1,2021-03-30 09:00:00,2020-11-26,"VR11","Zaanstreek-Waterland",718,68,9.47075208913649
1,2021-03-30 09:00:00,2020-11-27,"VR11","Zaanstreek-Waterland",610,64,10.4918032786885
1,2021-03-30 09:00:00,2020-11-28,"VR11","Zaanstreek-Waterland",506,64,12.6482213438735
1,2021-03-30 09:00:00,2020-11-29,"VR11","Zaanstreek-Waterland",412,61,14.8058252427184
1,2021-03-30 09:00:00,2020-11-30,"VR11","Zaanstreek-Waterland",760,95,12.5
1,2021-03-30 09:00:00,2020-12-01,"VR11","Zaanstreek-Waterland",908,104,11.4537444933921
1,2021-03-30 09:00:00,2020-12-02,"VR11","Zaanstreek-Waterland",886,114,12.8668171557562
1,2021-03-30 09:00:00,2020-12-03,"VR11","Zaanstreek-Waterland",900,131,14.5555555555556
1,2021-03-30 09:00:00,2020-12-04,"VR11","Zaanstreek-Waterland",740,104,14.0540540540541
1,2021-03-30 09:00:00,2020-12-05,"VR11","Zaanstreek-Waterland",574,103,17.9442508710801
1,2021-03-30 09:00:00,2020-12-06,"VR11","Zaanstreek-Waterland",558,79,14.15770609319
1,2021-03-30 09:00:00,2020-12-07,"VR11","Zaanstreek-Waterland",1019,104,10.2060843964671
1,2021-03-30 09:00:00,2020-12-08,"VR11","Zaanstreek-Waterland",1077,133,12.3491179201486
1,2021-03-30 09:00:00,2020-12-09,"VR11","Zaanstreek-Waterland",1165,133,11.4163090128755
1,2021-03-30 09:00:00,2020-12-10,"VR11","Zaanstreek-Waterland",1196,135,11.2876254180602
1,2021-03-30 09:00:00,2020-12-11,"VR11","Zaanstreek-Waterland",1188,150,12.6262626262626
1,2021-03-30 09:00:00,2020-12-12,"VR11","Zaanstreek-Waterland",999,147,14.7147147147147
1,2021-03-30 09:00:00,2020-12-13,"VR11","Zaanstreek-Waterland",894,132,14.7651006711409
1,2021-03-30 09:00:00,2020-12-14,"VR11","Zaanstreek-Waterland",1223,164,13.4096484055601
1,2021-03-30 09:00:00,2020-12-15,"VR11","Zaanstreek-Waterland",1250,183,14.64
1,2021-03-30 09:00:00,2020-12-16,"VR11","Zaanstreek-Waterland",1275,190,14.9019607843137
1,2021-03-30 09:00:00,2020-12-17,"VR11","Zaanstreek-Waterland",1170,167,14.2735042735043
1,2021-03-30 09:00:00,2020-12-18,"VR11","Zaanstreek-Waterland",1099,163,14.8316651501365
1,2021-03-30 09:00:00,2020-12-19,"VR11","Zaanstreek-Waterland",939,153,16.2939297124601
1,2021-03-30 09:00:00,2020-12-20,"VR11","Zaanstreek-Waterland",922,137,14.8590021691974
1,2021-03-30 09:00:00,2020-12-21,"VR11","Zaanstreek-Waterland",1205,175,14.5228215767635
1,2021-03-30 09:00:00,2020-12-22,"VR11","Zaanstreek-Waterland",1314,148,11.2633181126332
1,2021-03-30 09:00:00,2020-12-23,"VR11","Zaanstreek-Waterland",1204,175,14.5348837209302
1,2021-03-30 09:00:00,2020-12-24,"VR11","Zaanstreek-Waterland",1026,151,14.7173489278752
1,2021-03-30 09:00:00,2020-12-25,"VR11","Zaanstreek-Waterland",578,90,15.5709342560554
1,2021-03-30 09:00:00,2020-12-26,"VR11","Zaanstreek-Waterland",804,92,11.4427860696517
1,2021-03-30 09:00:00,2020-12-27,"VR11","Zaanstreek-Waterland",579,89,15.3713298791019
1,2021-03-30 09:00:00,2020-12-28,"VR11","Zaanstreek-Waterland",1157,179,15.4710458081245
1,2021-03-30 09:00:00,2020-12-29,"VR11","Zaanstreek-Waterland",1124,189,16.8149466192171
1,2021-03-30 09:00:00,2020-12-30,"VR11","Zaanstreek-Waterland",960,191,19.8958333333333
1,2021-03-30 09:00:00,2020-12-31,"VR11","Zaanstreek-Waterland",789,124,15.7160963244613
1,2021-03-30 09:00:00,2021-01-01,"VR11","Zaanstreek-Waterland",638,109,17.0846394984326
1,2021-03-30 09:00:00,2021-01-02,"VR11","Zaanstreek-Waterland",760,99,13.0263157894737
1,2021-03-30 09:00:00,2021-01-03,"VR11","Zaanstreek-Waterland",667,102,15.2923538230885
1,2021-03-30 09:00:00,2021-01-04,"VR11","Zaanstreek-Waterland",981,169,17.2273190621814
1,2021-03-30 09:00:00,2021-01-05,"VR11","Zaanstreek-Waterland",998,147,14.7294589178357
1,2021-03-30 09:00:00,2021-01-06,"VR11","Zaanstreek-Waterland",904,136,15.0442477876106
1,2021-03-30 09:00:00,2021-01-07,"VR11","Zaanstreek-Waterland",922,147,15.943600867679
1,2021-03-30 09:00:00,2021-01-08,"VR11","Zaanstreek-Waterland",825,116,14.0606060606061
1,2021-03-30 09:00:00,2021-01-09,"VR11","Zaanstreek-Waterland",620,85,13.7096774193548
1,2021-03-30 09:00:00,2021-01-10,"VR11","Zaanstreek-Waterland",585,96,16.4102564102564
1,2021-03-30 09:00:00,2021-01-11,"VR11","Zaanstreek-Waterland",809,123,15.203955500618
1,2021-03-30 09:00:00,2021-01-12,"VR11","Zaanstreek-Waterland",740,96,12.972972972973
1,2021-03-30 09:00:00,2021-01-13,"VR11","Zaanstreek-Waterland",814,86,10.5651105651106
1,2021-03-30 09:00:00,2021-01-14,"VR11","Zaanstreek-Waterland",801,101,12.6092384519351
1,2021-03-30 09:00:00,2021-01-15,"VR11","Zaanstreek-Waterland",711,83,11.6736990154712
1,2021-03-30 09:00:00,2021-01-16,"VR11","Zaanstreek-Waterland",509,54,10.6090373280943
1,2021-03-30 09:00:00,2021-01-17,"VR11","Zaanstreek-Waterland",439,56,12.7562642369021
1,2021-03-30 09:00:00,2021-01-18,"VR11","Zaanstreek-Waterland",870,122,14.0229885057471
1,2021-03-30 09:00:00,2021-01-19,"VR11","Zaanstreek-Waterland",774,116,14.9870801033592
1,2021-03-30 09:00:00,2021-01-20,"VR11","Zaanstreek-Waterland",746,127,17.0241286863271
1,2021-03-30 09:00:00,2021-01-21,"VR11","Zaanstreek-Waterland",733,103,14.0518417462483
1,2021-03-30 09:00:00,2021-01-22,"VR11","Zaanstreek-Waterland",646,100,15.4798761609907
1,2021-03-30 09:00:00,2021-01-23,"VR11","Zaanstreek-Waterland",581,102,17.5559380378657
1,2021-03-30 09:00:00,2021-01-24,"VR11","Zaanstreek-Waterland",526,87,16.5399239543726
1,2021-03-30 09:00:00,2021-01-25,"VR11","Zaanstreek-Waterland",803,138,17.1855541718555
1,2021-03-30 09:00:00,2021-01-26,"VR11","Zaanstreek-Waterland",736,107,14.5380434782609
1,2021-03-30 09:00:00,2021-01-27,"VR11","Zaanstreek-Waterland",710,106,14.9295774647887
1,2021-03-30 09:00:00,2021-01-28,"VR11","Zaanstreek-Waterland",644,84,13.0434782608696
1,2021-03-30 09:00:00,2021-01-29,"VR11","Zaanstreek-Waterland",552,111,20.1086956521739
1,2021-03-30 09:00:00,2021-01-30,"VR11","Zaanstreek-Waterland",468,75,16.025641025641
1,2021-03-30 09:00:00,2021-01-31,"VR11","Zaanstreek-Waterland",415,70,16.8674698795181
1,2021-03-30 09:00:00,2021-02-01,"VR11","Zaanstreek-Waterland",694,117,16.8587896253602
1,2021-03-30 09:00:00,2021-02-02,"VR11","Zaanstreek-Waterland",632,92,14.5569620253165
1,2021-03-30 09:00:00,2021-02-03,"VR11","Zaanstreek-Waterland",719,112,15.57719054242
1,2021-03-30 09:00:00,2021-02-04,"VR11","Zaanstreek-Waterland",744,100,13.4408602150538
1,2021-03-30 09:00:00,2021-02-05,"VR11","Zaanstreek-Waterland",728,116,15.9340659340659
1,2021-03-30 09:00:00,2021-02-06,"VR11","Zaanstreek-Waterland",550,85,15.4545454545455
1,2021-03-30 09:00:00,2021-02-07,"VR11","Zaanstreek-Waterland",0,0,NA
1,2021-03-30 09:00:00,2021-02-08,"VR11","Zaanstreek-Waterland",375,54,14.4
1,2021-03-30 09:00:00,2021-02-09,"VR11","Zaanstreek-Waterland",739,124,16.7794316644114
1,2021-03-30 09:00:00,2021-02-10,"VR11","Zaanstreek-Waterland",743,97,13.0551816958277
1,2021-03-30 09:00:00,2021-02-11,"VR11","Zaanstreek-Waterland",636,82,12.8930817610063
1,2021-03-30 09:00:00,2021-02-12,"VR11","Zaanstreek-Waterland",541,87,16.0813308687616
1,2021-03-30 09:00:00,2021-02-13,"VR11","Zaanstreek-Waterland",444,59,13.2882882882883
1,2021-03-30 09:00:00,2021-02-14,"VR11","Zaanstreek-Waterland",392,66,16.8367346938775
1,2021-03-30 09:00:00,2021-02-15,"VR11","Zaanstreek-Waterland",428,49,11.4485981308411
1,2021-03-30 09:00:00,2021-02-16,"VR11","Zaanstreek-Waterland",853,110,12.8956623681125
1,2021-03-30 09:00:00,2021-02-17,"VR11","Zaanstreek-Waterland",982,156,15.8859470468432
1,2021-03-30 09:00:00,2021-02-18,"VR11","Zaanstreek-Waterland",908,140,15.4185022026432
1,2021-03-30 09:00:00,2021-02-19,"VR11","Zaanstreek-Waterland",881,134,15.2099886492622
1,2021-03-30 09:00:00,2021-02-20,"VR11","Zaanstreek-Waterland",709,84,11.8476727785614
1,2021-03-30 09:00:00,2021-02-21,"VR11","Zaanstreek-Waterland",683,90,13.1771595900439
1,2021-03-30 09:00:00,2021-02-22,"VR11","Zaanstreek-Waterland",1050,136,12.952380952381
1,2021-03-30 09:00:00,2021-02-23,"VR11","Zaanstreek-Waterland",943,111,11.7709437963945
1,2021-03-30 09:00:00,2021-02-24,"VR11","Zaanstreek-Waterland",1188,148,12.4579124579125
1,2021-03-30 09:00:00,2021-02-25,"VR11","Zaanstreek-Waterland",1143,127,11.1111111111111
1,2021-03-30 09:00:00,2021-02-26,"VR11","Zaanstreek-Waterland",1063,124,11.6650987770461
1,2021-03-30 09:00:00,2021-02-27,"VR11","Zaanstreek-Waterland",824,134,16.2621359223301
1,2021-03-30 09:00:00,2021-02-28,"VR11","Zaanstreek-Waterland",797,103,12.9234629861982
1,2021-03-30 09:00:00,2021-03-01,"VR11","Zaanstreek-Waterland",1201,156,12.9891756869276
1,2021-03-30 09:00:00,2021-03-02,"VR11","Zaanstreek-Waterland",1165,143,12.274678111588
1,2021-03-30 09:00:00,2021-03-03,"VR11","Zaanstreek-Waterland",1077,144,13.3704735376045
1,2021-03-30 09:00:00,2021-03-04,"VR11","Zaanstreek-Waterland",1086,118,10.865561694291
1,2021-03-30 09:00:00,2021-03-05,"VR11","Zaanstreek-Waterland",1004,85,8.46613545816733
1,2021-03-30 09:00:00,2021-03-06,"VR11","Zaanstreek-Waterland",911,101,11.0867178924259
1,2021-03-30 09:00:00,2021-03-07,"VR11","Zaanstreek-Waterland",919,94,10.2285092491839
1,2021-03-30 09:00:00,2021-03-08,"VR11","Zaanstreek-Waterland",1299,137,10.5465742879138
1,2021-03-30 09:00:00,2021-03-09,"VR11","Zaanstreek-Waterland",1578,170,10.7731305449937
1,2021-03-30 09:00:00,2021-03-10,"VR11","Zaanstreek-Waterland",1501,164,10.9260493004664
1,2021-03-30 09:00:00,2021-03-11,"VR11","Zaanstreek-Waterland",1323,148,11.1866969009826
1,2021-03-30 09:00:00,2021-03-12,"VR11","Zaanstreek-Waterland",1266,129,10.1895734597156
1,2021-03-30 09:00:00,2021-03-13,"VR11","Zaanstreek-Waterland",1131,129,11.4058355437666
1,2021-03-30 09:00:00,2021-03-14,"VR11","Zaanstreek-Waterland",1222,146,11.9476268412439
1,2021-03-30 09:00:00,2021-03-15,"VR11","Zaanstreek-Waterland",1535,150,9.77198697068404
1,2021-03-30 09:00:00,2021-03-16,"VR11","Zaanstreek-Waterland",1721,165,9.58744915746659
1,2021-03-30 09:00:00,2021-03-17,"VR11","Zaanstreek-Waterland",1687,163,9.66212211025489
1,2021-03-30 09:00:00,2021-03-18,"VR11","Zaanstreek-Waterland",1453,157,10.8052305574673
1,2021-03-30 09:00:00,2021-03-19,"VR11","Zaanstreek-Waterland",1487,183,12.3066577000672
1,2021-03-30 09:00:00,2021-03-20,"VR11","Zaanstreek-Waterland",1218,130,10.6732348111658
1,2021-03-30 09:00:00,2021-03-21,"VR11","Zaanstreek-Waterland",1363,153,11.2252384446075
1,2021-03-30 09:00:00,2021-03-22,"VR11","Zaanstreek-Waterland",1752,152,8.67579908675799
1,2021-03-30 09:00:00,2021-03-23,"VR11","Zaanstreek-Waterland",1744,165,9.46100917431193
1,2021-03-30 09:00:00,2021-03-24,"VR11","Zaanstreek-Waterland",1855,194,10.4582210242588
1,2021-03-30 09:00:00,2021-03-25,"VR11","Zaanstreek-Waterland",1716,206,12.004662004662
1,2021-03-30 09:00:00,2021-03-26,"VR11","Zaanstreek-Waterland",1521,168,11.0453648915187
1,2021-03-30 09:00:00,2021-03-27,"VR11","Zaanstreek-Waterland",1415,143,10.1060070671378
1,2021-03-30 09:00:00,2021-03-28,"VR11","Zaanstreek-Waterland",1280,110,8.59375
1,2021-03-30 09:00:00,2020-06-01,"VR12","Kennemerland",41,3,7.31707317073171
1,2021-03-30 09:00:00,2020-06-02,"VR12","Kennemerland",158,3,1.89873417721519
1,2021-03-30 09:00:00,2020-06-03,"VR12","Kennemerland",360,7,1.94444444444444
1,2021-03-30 09:00:00,2020-06-04,"VR12","Kennemerland",251,1,0.398406374501992
1,2021-03-30 09:00:00,2020-06-05,"VR12","Kennemerland",301,4,1.32890365448505
1,2021-03-30 09:00:00,2020-06-06,"VR12","Kennemerland",177,1,0.564971751412429
1,2021-03-30 09:00:00,2020-06-07,"VR12","Kennemerland",49,0,0
1,2021-03-30 09:00:00,2020-06-08,"VR12","Kennemerland",314,2,0.636942675159236
1,2021-03-30 09:00:00,2020-06-09,"VR12","Kennemerland",371,4,1.07816711590297
1,2021-03-30 09:00:00,2020-06-10,"VR12","Kennemerland",286,0,0
1,2021-03-30 09:00:00,2020-06-11,"VR12","Kennemerland",277,1,0.36101083032491
1,2021-03-30 09:00:00,2020-06-12,"VR12","Kennemerland",250,4,1.6
1,2021-03-30 09:00:00,2020-06-13,"VR12","Kennemerland",162,0,0
1,2021-03-30 09:00:00,2020-06-14,"VR12","Kennemerland",43,2,4.65116279069767
1,2021-03-30 09:00:00,2020-06-15,"VR12","Kennemerland",384,3,0.78125
1,2021-03-30 09:00:00,2020-06-16,"VR12","Kennemerland",388,3,0.77319587628866
1,2021-03-30 09:00:00,2020-06-17,"VR12","Kennemerland",370,1,0.27027027027027
1,2021-03-30 09:00:00,2020-06-18,"VR12","Kennemerland",389,1,0.25706940874036
1,2021-03-30 09:00:00,2020-06-19,"VR12","Kennemerland",309,2,0.647249190938511
1,2021-03-30 09:00:00,2020-06-20,"VR12","Kennemerland",194,1,0.515463917525773
1,2021-03-30 09:00:00,2020-06-21,"VR12","Kennemerland",69,1,1.44927536231884
1,2021-03-30 09:00:00,2020-06-22,"VR12","Kennemerland",420,0,0
1,2021-03-30 09:00:00,2020-06-23,"VR12","Kennemerland",433,1,0.23094688221709
1,2021-03-30 09:00:00,2020-06-24,"VR12","Kennemerland",340,0,0
1,2021-03-30 09:00:00,2020-06-25,"VR12","Kennemerland",356,1,0.280898876404494
1,2021-03-30 09:00:00,2020-06-26,"VR12","Kennemerland",276,0,0
1,2021-03-30 09:00:00,2020-06-27,"VR12","Kennemerland",220,2,0.909090909090909
1,2021-03-30 09:00:00,2020-06-28,"VR12","Kennemerland",96,1,1.04166666666667
1,2021-03-30 09:00:00,2020-06-29,"VR12","Kennemerland",429,1,0.233100233100233
1,2021-03-30 09:00:00,2020-06-30,"VR12","Kennemerland",430,0,0
1,2021-03-30 09:00:00,2020-07-01,"VR12","Kennemerland",427,3,0.702576112412178
1,2021-03-30 09:00:00,2020-07-02,"VR12","Kennemerland",299,1,0.334448160535117
1,2021-03-30 09:00:00,2020-07-03,"VR12","Kennemerland",299,3,1.00334448160535
1,2021-03-30 09:00:00,2020-07-04,"VR12","Kennemerland",239,2,0.836820083682008
1,2021-03-30 09:00:00,2020-07-05,"VR12","Kennemerland",65,1,1.53846153846154
1,2021-03-30 09:00:00,2020-07-06,"VR12","Kennemerland",436,0,0
1,2021-03-30 09:00:00,2020-07-07,"VR12","Kennemerland",426,0,0
1,2021-03-30 09:00:00,2020-07-08,"VR12","Kennemerland",439,3,0.683371298405467
1,2021-03-30 09:00:00,2020-07-09,"VR12","Kennemerland",366,2,0.546448087431694
1,2021-03-30 09:00:00,2020-07-10,"VR12","Kennemerland",314,1,0.318471337579618
1,2021-03-30 09:00:00,2020-07-11,"VR12","Kennemerland",228,1,0.43859649122807
1,2021-03-30 09:00:00,2020-07-12,"VR12","Kennemerland",104,2,1.92307692307692
1,2021-03-30 09:00:00,2020-07-13,"VR12","Kennemerland",368,4,1.08695652173913
1,2021-03-30 09:00:00,2020-07-14,"VR12","Kennemerland",450,2,0.444444444444444
1,2021-03-30 09:00:00,2020-07-15,"VR12","Kennemerland",300,2,0.666666666666667
1,2021-03-30 09:00:00,2020-07-16,"VR12","Kennemerland",363,5,1.37741046831956
1,2021-03-30 09:00:00,2020-07-17,"VR12","Kennemerland",438,7,1.59817351598174
1,2021-03-30 09:00:00,2020-07-18,"VR12","Kennemerland",325,2,0.615384615384615
1,2021-03-30 09:00:00,2020-07-19,"VR12","Kennemerland",169,5,2.9585798816568
1,2021-03-30 09:00:00,2020-07-20,"VR12","Kennemerland",454,5,1.10132158590308
1,2021-03-30 09:00:00,2020-07-21,"VR12","Kennemerland",531,5,0.941619585687382
1,2021-03-30 09:00:00,2020-07-22,"VR12","Kennemerland",605,6,0.991735537190083
1,2021-03-30 09:00:00,2020-07-23,"VR12","Kennemerland",607,4,0.658978583196046
1,2021-03-30 09:00:00,2020-07-24,"VR12","Kennemerland",589,6,1.01867572156197
1,2021-03-30 09:00:00,2020-07-25,"VR12","Kennemerland",509,2,0.392927308447937
1,2021-03-30 09:00:00,2020-07-26,"VR12","Kennemerland",412,3,0.728155339805825
1,2021-03-30 09:00:00,2020-07-27,"VR12","Kennemerland",600,4,0.666666666666667
1,2021-03-30 09:00:00,2020-07-28,"VR12","Kennemerland",636,7,1.10062893081761
1,2021-03-30 09:00:00,2020-07-29,"VR12","Kennemerland",612,12,1.96078431372549
1,2021-03-30 09:00:00,2020-07-30,"VR12","Kennemerland",616,11,1.78571428571429
1,2021-03-30 09:00:00,2020-07-31,"VR12","Kennemerland",560,9,1.60714285714286
1,2021-03-30 09:00:00,2020-08-01,"VR12","Kennemerland",265,6,2.26415094339623
1,2021-03-30 09:00:00,2020-08-02,"VR12","Kennemerland",172,5,2.90697674418605
1,2021-03-30 09:00:00,2020-08-03,"VR12","Kennemerland",613,5,0.815660685154975
1,2021-03-30 09:00:00,2020-08-04,"VR12","Kennemerland",603,14,2.32172470978441
1,2021-03-30 09:00:00,2020-08-05,"VR12","Kennemerland",511,5,0.978473581213307
1,2021-03-30 09:00:00,2020-08-06,"VR12","Kennemerland",489,15,3.06748466257669
1,2021-03-30 09:00:00,2020-08-07,"VR12","Kennemerland",512,6,1.171875
1,2021-03-30 09:00:00,2020-08-08,"VR12","Kennemerland",299,13,4.34782608695652
1,2021-03-30 09:00:00,2020-08-09,"VR12","Kennemerland",322,8,2.48447204968944
1,2021-03-30 09:00:00,2020-08-10,"VR12","Kennemerland",582,2,0.343642611683849
1,2021-03-30 09:00:00,2020-08-11,"VR12","Kennemerland",608,18,2.96052631578947
1,2021-03-30 09:00:00,2020-08-12,"VR12","Kennemerland",570,26,4.56140350877193
1,2021-03-30 09:00:00,2020-08-13,"VR12","Kennemerland",630,12,1.9047619047619
1,2021-03-30 09:00:00,2020-08-14,"VR12","Kennemerland",579,15,2.59067357512953
1,2021-03-30 09:00:00,2020-08-15,"VR12","Kennemerland",414,5,1.20772946859903
1,2021-03-30 09:00:00,2020-08-16,"VR12","Kennemerland",544,11,2.02205882352941
1,2021-03-30 09:00:00,2020-08-17,"VR12","Kennemerland",730,19,2.6027397260274
1,2021-03-30 09:00:00,2020-08-18,"VR12","Kennemerland",709,10,1.41043723554302
1,2021-03-30 09:00:00,2020-08-19,"VR12","Kennemerland",801,15,1.87265917602996
1,2021-03-30 09:00:00,2020-08-20,"VR12","Kennemerland",992,10,1.00806451612903
1,2021-03-30 09:00:00,2020-08-21,"VR12","Kennemerland",839,13,1.54946364719905
1,2021-03-30 09:00:00,2020-08-22,"VR12","Kennemerland",796,7,0.879396984924623
1,2021-03-30 09:00:00,2020-08-23,"VR12","Kennemerland",759,15,1.97628458498024
1,2021-03-30 09:00:00,2020-08-24,"VR12","Kennemerland",895,19,2.12290502793296
1,2021-03-30 09:00:00,2020-08-25,"VR12","Kennemerland",1045,8,0.76555023923445
1,2021-03-30 09:00:00,2020-08-26,"VR12","Kennemerland",916,7,0.764192139737991
1,2021-03-30 09:00:00,2020-08-27,"VR12","Kennemerland",1078,18,1.66975881261596
1,2021-03-30 09:00:00,2020-08-28,"VR12","Kennemerland",1066,19,1.78236397748593
1,2021-03-30 09:00:00,2020-08-29,"VR12","Kennemerland",915,7,0.765027322404372
1,2021-03-30 09:00:00,2020-08-30,"VR12","Kennemerland",913,18,1.97152245345016
1,2021-03-30 09:00:00,2020-08-31,"VR12","Kennemerland",1088,16,1.47058823529412
1,2021-03-30 09:00:00,2020-09-01,"VR12","Kennemerland",1214,17,1.4003294892916
1,2021-03-30 09:00:00,2020-09-02,"VR12","Kennemerland",1350,19,1.40740740740741
1,2021-03-30 09:00:00,2020-09-03,"VR12","Kennemerland",1146,19,1.65794066317627
1,2021-03-30 09:00:00,2020-09-04,"VR12","Kennemerland",1236,24,1.94174757281553
1,2021-03-30 09:00:00,2020-09-05,"VR12","Kennemerland",1140,16,1.40350877192982
1,2021-03-30 09:00:00,2020-09-06,"VR12","Kennemerland",1012,26,2.56916996047431
1,2021-03-30 09:00:00,2020-09-07,"VR12","Kennemerland",1044,34,3.25670498084291
1,2021-03-30 09:00:00,2020-09-08,"VR12","Kennemerland",1308,42,3.21100917431193
1,2021-03-30 09:00:00,2020-09-09,"VR12","Kennemerland",1333,41,3.07576894223556
1,2021-03-30 09:00:00,2020-09-10,"VR12","Kennemerland",1308,34,2.59938837920489
1,2021-03-30 09:00:00,2020-09-11,"VR12","Kennemerland",1247,51,4.08981555733761
1,2021-03-30 09:00:00,2020-09-12,"VR12","Kennemerland",893,33,3.69540873460246
1,2021-03-30 09:00:00,2020-09-13,"VR12","Kennemerland",964,58,6.01659751037344
1,2021-03-30 09:00:00,2020-09-14,"VR12","Kennemerland",975,57,5.84615384615385
1,2021-03-30 09:00:00,2020-09-15,"VR12","Kennemerland",951,62,6.51945320715037
1,2021-03-30 09:00:00,2020-09-16,"VR12","Kennemerland",914,65,7.11159737417943
1,2021-03-30 09:00:00,2020-09-17,"VR12","Kennemerland",882,42,4.76190476190476
1,2021-03-30 09:00:00,2020-09-18,"VR12","Kennemerland",877,64,7.29760547320411
1,2021-03-30 09:00:00,2020-09-19,"VR12","Kennemerland",755,52,6.88741721854305
1,2021-03-30 09:00:00,2020-09-20,"VR12","Kennemerland",750,67,8.93333333333333
1,2021-03-30 09:00:00,2020-09-21,"VR12","Kennemerland",881,73,8.28603859250851
1,2021-03-30 09:00:00,2020-09-22,"VR12","Kennemerland",883,91,10.3057757644394
1,2021-03-30 09:00:00,2020-09-23,"VR12","Kennemerland",793,61,7.69230769230769
1,2021-03-30 09:00:00,2020-09-24,"VR12","Kennemerland",927,74,7.98274002157497
1,2021-03-30 09:00:00,2020-09-25,"VR12","Kennemerland",962,97,10.0831600831601
1,2021-03-30 09:00:00,2020-09-26,"VR12","Kennemerland",767,64,8.34419817470665
1,2021-03-30 09:00:00,2020-09-27,"VR12","Kennemerland",788,86,10.9137055837563
1,2021-03-30 09:00:00,2020-09-28,"VR12","Kennemerland",973,103,10.5858170606372
1,2021-03-30 09:00:00,2020-09-29,"VR12","Kennemerland",1148,119,10.3658536585366
1,2021-03-30 09:00:00,2020-09-30,"VR12","Kennemerland",1026,96,9.35672514619883
1,2021-03-30 09:00:00,2020-10-01,"VR12","Kennemerland",1052,108,10.2661596958175
1,2021-03-30 09:00:00,2020-10-02,"VR12","Kennemerland",1038,138,13.2947976878613
1,2021-03-30 09:00:00,2020-10-03,"VR12","Kennemerland",973,108,11.0996916752312
1,2021-03-30 09:00:00,2020-10-04,"VR12","Kennemerland",944,151,15.9957627118644
1,2021-03-30 09:00:00,2020-10-05,"VR12","Kennemerland",1095,164,14.9771689497717
1,2021-03-30 09:00:00,2020-10-06,"VR12","Kennemerland",1302,191,14.6697388632873
1,2021-03-30 09:00:00,2020-10-07,"VR12","Kennemerland",1356,175,12.905604719764
1,2021-03-30 09:00:00,2020-10-08,"VR12","Kennemerland",1260,175,13.8888888888889
1,2021-03-30 09:00:00,2020-10-09,"VR12","Kennemerland",1240,167,13.4677419354839
1,2021-03-30 09:00:00,2020-10-10,"VR12","Kennemerland",1203,184,15.2950955943475
1,2021-03-30 09:00:00,2020-10-11,"VR12","Kennemerland",1203,186,15.4613466334165
1,2021-03-30 09:00:00,2020-10-12,"VR12","Kennemerland",1274,185,14.5211930926217
1,2021-03-30 09:00:00,2020-10-13,"VR12","Kennemerland",1454,229,15.7496561210454
1,2021-03-30 09:00:00,2020-10-14,"VR12","Kennemerland",1509,229,15.1756129887343
1,2021-03-30 09:00:00,2020-10-15,"VR12","Kennemerland",1426,206,14.4460028050491
1,2021-03-30 09:00:00,2020-10-16,"VR12","Kennemerland",1404,193,13.7464387464387
1,2021-03-30 09:00:00,2020-10-17,"VR12","Kennemerland",1276,202,15.8307210031348
1,2021-03-30 09:00:00,2020-10-18,"VR12","Kennemerland",1364,239,17.5219941348974
1,2021-03-30 09:00:00,2020-10-19,"VR12","Kennemerland",1678,289,17.222884386174
1,2021-03-30 09:00:00,2020-10-20,"VR12","Kennemerland",1700,252,14.8235294117647
1,2021-03-30 09:00:00,2020-10-21,"VR12","Kennemerland",1728,273,15.7986111111111
1,2021-03-30 09:00:00,2020-10-22,"VR12","Kennemerland",1602,232,14.481897627965
1,2021-03-30 09:00:00,2020-10-23,"VR12","Kennemerland",1515,262,17.2937293729373
1,2021-03-30 09:00:00,2020-10-24,"VR12","Kennemerland",1266,225,17.7725118483412
1,2021-03-30 09:00:00,2020-10-25,"VR12","Kennemerland",1394,227,16.2840746054519
1,2021-03-30 09:00:00,2020-10-26,"VR12","Kennemerland",1462,258,17.6470588235294
1,2021-03-30 09:00:00,2020-10-27,"VR12","Kennemerland",1495,192,12.8428093645485
1,2021-03-30 09:00:00,2020-10-28,"VR12","Kennemerland",1521,193,12.6890203813281
1,2021-03-30 09:00:00,2020-10-29,"VR12","Kennemerland",1445,153,10.5882352941176
1,2021-03-30 09:00:00,2020-10-30,"VR12","Kennemerland",1406,181,12.873399715505
1,2021-03-30 09:00:00,2020-10-31,"VR12","Kennemerland",1069,148,13.844714686623
1,2021-03-30 09:00:00,2020-11-01,"VR12","Kennemerland",717,107,14.9232914923291
1,2021-03-30 09:00:00,2020-11-02,"VR12","Kennemerland",1268,165,13.01261829653
